FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2003,2004,2005,2008,2010,2012,2014,2016,2018,2020,2022,2024
A,Annual,URY,Uruguay,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.50723,0.54806,0.53869,0.5645,0.58477,0.63151,0.74195,0.72367,0.7858,0.85,0.8388,0.90059
A,Annual,USA,United States,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.92706,0.91322,0.90619,0.8644,0.85103,0.86873,0.87483,0.84201,0.8769,0.9297,0.9151,0.91945
A,Annual,UZB,Uzbekistan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.39651,0.41135,0.4057,0.44975,0.50991,0.46951,0.54335,0.6207,0.6665,0.7265,0.7999
A,Annual,VCT,St. Vincent and the Grenadines,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.32617,0.32392,0.40005,0.4306,0.43553,0.51765,0.41578,0.44938,0.5306,0.5605,0.5811,0.58762
A,Annual,VEN,"Venezuela, RB",UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.36354,0.48978,0.51608,0.5095,0.47736,0.55854,0.55639,0.51285,0.5287,0.5268,0.5053,0.53603
A,Annual,VNM,Viet Nam,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.35726,0.33777,0.36398,0.4558,0.44544,0.52169,0.47045,0.51426,0.5931,0.6667,0.6787,0.77092
A,Annual,VUT,Vanuatu,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.14166,0.16175,0.16643,0.251,0.25212,0.3512,0.25705,0.3078,0.399,0.4403,0.4988,0.54271
A,Annual,WSM,Samoa,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.29927,0.37926,0.39769,0.3761,0.37419,0.43576,0.42039,0.40192,0.4236,0.4219,0.4207,0.4899
A,Annual,YEM,"Yemen, Rep.",UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.18758,0.19483,0.21249,0.2142,0.21541,0.24724,0.27199,0.22478,0.2154,0.3045,0.2899,0.23175
A,Annual,ZAF,South Africa,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.51503,0.49021,0.50754,0.5115,0.43057,0.48687,0.48688,0.55463,0.6618,0.6891,0.7357,0.86162
A,Annual,ZMB,Zambia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.27644,0.0,0.0,0.2266,0.28098,0.29102,0.23893,0.35069,0.4111,0.4242,0.5022,0.54237
A,Annual,ZWE,Zimbabwe,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.30438,0.2833,0.33161,0.3,0.32304,0.35831,0.35845,0.34722,0.3692,0.5019,0.4717,0.44807
